% time	cellId	Interference
1.52193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.52193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.62193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.62193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.72193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.72193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.82193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.82193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.92193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
1.92193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
2.02193	1	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
2.02193	2	9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 9.433e-17 
